"","TARGET","CONTRACT_TYPE","CODE_GENDER","FLAG_OWN_CAR","FLAG_OWN_REALTY","CNT_CHILDREN","AMT_INCOME_TOTAL","AMT_CREDIT","AMT_ANNUITY"
"439",0,"Cash loans","F","Y","Y",3,94500,630747,26644.5
"440",0,"Cash loans","F","N","Y",1,162000,148500,15723
"441",0,"Cash loans","F","N","Y",1,157500,675000,21906
"442",0,"Cash loans","F","Y","Y",1,135000,840951,35761.5
"443",0,"Revolving loans","M","Y","Y",0,49500,202500,10125
"444",0,"Cash loans","F","N","N",0,67500,298512,16798.5
"445",0,"Cash loans","F","N","N",0,90000,360000,24187.5
"446",0,"Cash loans","F","N","Y",0,180000,990000,93996
"447",0,"Cash loans","F","N","Y",2,81000,675000,24799.5
"448",1,"Cash loans","F","N","Y",1,90000,225000,24363
"449",0,"Cash loans","M","Y","Y",1,157500,450000,48595.5
"450",0,"Cash loans","F","N","N",1,81000,315000,21924
"451",0,"Cash loans","F","N","Y",1,112500,723996,34960.5
"452",0,"Cash loans","F","Y","Y",0,270000,1325475,56290.5
"453",0,"Cash loans","M","Y","N",1,225000,604152,23769
"454",0,"Cash loans","M","N","N",0,180000,1174977,33804
"455",0,"Cash loans","F","Y","N",0,337500,808650,26217
"456",0,"Revolving loans","F","N","Y",2,67500,202500,10125
"457",0,"Cash loans","M","Y","Y",0,337500,1195101,66861
"458",1,"Cash loans","F","N","Y",0,112500,398016,20736
"459",0,"Cash loans","F","N","Y",0,157500,622188,25110
"460",0,"Cash loans","F","N","Y",0,108000,942300,27679.5
"461",0,"Cash loans","F","N","Y",0,112500,271066.5,21546
"462",0,"Cash loans","F","N","N",0,67500,339948,24304.5
"463",0,"Cash loans","F","Y","Y",0,81000,302341.5,13446
"464",0,"Cash loans","F","N","Y",0,180000,540000,21415.5
"465",0,"Cash loans","F","N","Y",1,108000,291384,20722.5
"466",0,"Cash loans","F","N","Y",1,103500,177903,13905
"467",0,"Cash loans","M","N","Y",2,135000,1762110,51651
"468",0,"Cash loans","F","N","Y",0,144000,583834.5,23440.5
"469",0,"Cash loans","F","N","Y",0,225000,545040,20677.5
"470",1,"Cash loans","M","N","N",2,157500,238500,15385.5
"471",1,"Cash loans","M","N","N",0,99000,225000,15349.5
"472",1,"Cash loans","F","N","Y",0,360000,1520451,40239
"473",0,"Cash loans","F","N","N",2,72000,808650,26086.5
"474",0,"Cash loans","F","N","Y",0,72000,509400,28575
"475",0,"Revolving loans","F","N","Y",2,270000,450000,22500
"476",0,"Cash loans","F","N","N",2,90000,463284,23661
"477",0,"Cash loans","M","Y","Y",0,225000,288873,22950
"478",0,"Cash loans","M","Y","Y",1,184500,500490,48888
"479",0,"Revolving loans","M","N","Y",0,90000,247500,12375
"480",0,"Cash loans","F","N","Y",0,67500,112585.5,6286.5
"481",0,"Cash loans","F","Y","N",0,225000,1339884,43353
"482",0,"Cash loans","M","N","N",0,157500,651600,30325.5
"483",0,"Cash loans","F","Y","N",0,90000,1024740,55588.5
"484",0,"Cash loans","M","N","Y",0,166500,447768,28615.5
"485",0,"Cash loans","F","N","Y",0,135000,135000,10224
"486",0,"Cash loans","M","N","Y",0,202500,592560,31153.5
"487",0,"Cash loans","F","N","Y",0,225000,1731901.5,47754
"488",0,"Cash loans","M","N","Y",0,112500,229500,23643
"489",0,"Cash loans","M","N","Y",0,202500,1185120,39298.5
"490",0,"Cash loans","F","N","Y",1,135000,47970,5220
"491",0,"Cash loans","F","N","Y",0,135000,152820,12204
"492",0,"Cash loans","M","N","N",0,85500,450000,11871
"493",0,"Revolving loans","F","N","Y",0,135000,247500,12375
"494",0,"Cash loans","F","Y","Y",1,360000,536917.5,28737
"495",0,"Cash loans","F","N","Y",0,157500,640080,29970
"496",1,"Cash loans","F","Y","Y",0,216000,550467,26901
"497",0,"Revolving loans","M","Y","N",1,157500,270000,13500
"498",0,"Cash loans","M","Y","Y",0,157500,630216,21708
"499",0,"Cash loans","F","N","Y",0,135000,107820,8343
"500",0,"Cash loans","F","N","Y",0,90000,512064,19431
"501",0,"Cash loans","F","Y","N",0,157500,619965,17046
"502",0,"Cash loans","M","Y","Y",1,180000,891072,42997.5
"503",0,"Cash loans","M","Y","Y",2,90000,90000,9823.5
"504",0,"Cash loans","F","N","Y",0,135000,148500,7272
"505",0,"Cash loans","F","N","Y",0,153000,270000,26433
"506",0,"Cash loans","F","N","N",1,117000,562491,23962.5
"507",0,"Cash loans","M","Y","Y",2,180000,1054935,41967
"508",0,"Cash loans","M","Y","Y",0,144000,961146,31135.5
"509",0,"Cash loans","F","N","Y",0,135000,612612,24426
"510",0,"Cash loans","M","Y","Y",1,157500,288873,16713
"511",1,"Cash loans","M","N","Y",1,112500,225000,13045.5
"512",0,"Cash loans","M","N","Y",0,111600,439740,21154.5
"513",0,"Revolving loans","F","N","Y",1,135000,270000,13500
"514",0,"Revolving loans","F","Y","Y",1,67500,180000,9000
"515",0,"Cash loans","F","N","Y",1,157500,9e+05,26446.5
"516",0,"Cash loans","F","N","Y",0,157500,328405.5,15930
"517",0,"Cash loans","F","Y","Y",0,180000,917451,28804.5
"518",0,"Cash loans","F","N","N",0,184500,9e+05,57649.5
"519",0,"Cash loans","F","Y","Y",1,202500,641173.5,28242
"520",0,"Revolving loans","F","N","Y",0,112500,180000,9000
"521",0,"Cash loans","M","N","Y",0,202500,622413,31909.5
"522",0,"Cash loans","F","N","Y",0,130500,152820,14886
"523",0,"Cash loans","F","N","Y",0,42750,95940,9472.5
"524",0,"Cash loans","F","Y","Y",0,112500,307152,19759.5
"525",0,"Cash loans","M","N","N",0,67500,490495.5,25047
"526",0,"Cash loans","F","N","Y",0,135000,315000,9549
"527",0,"Cash loans","M","N","N",0,67500,284400,19134
"528",0,"Cash loans","F","N","Y",0,135000,702000,23328
"529",0,"Cash loans","M","Y","Y",0,675000,675000,26284.5
"530",0,"Cash loans","M","N","Y",2,112500,183784.5,14350.5
"531",0,"Cash loans","F","N","Y",0,103500,121500,9211.5
"532",0,"Cash loans","F","N","Y",0,202500,948816,27873
"533",0,"Cash loans","M","Y","N",0,180000,239850,28593
"534",0,"Cash loans","M","Y","N",0,211500,225000,26833.5
"535",0,"Revolving loans","F","N","Y",2,112500,270000,13500
"536",0,"Cash loans","F","N","N",1,202500,765000,34569
"537",1,"Cash loans","M","Y","Y",0,337500,904500,29178
"538",0,"Cash loans","F","N","Y",0,76500,598486.5,21496.5
"539",0,"Cash loans","F","N","Y",1,180000,479353.5,38002.5
"540",0,"Cash loans","F","Y","N",0,157500,232344,11308.5
"541",0,"Cash loans","F","N","Y",0,135000,150948,10633.5
"542",0,"Cash loans","F","N","N",1,144000,225000,16002
"543",0,"Cash loans","F","N","Y",0,202500,547344,26460
"544",1,"Cash loans","F","N","Y",0,103500,327024,21982.5
"545",0,"Cash loans","F","N","Y",0,42750,269550,12001.5
"546",0,"Cash loans","M","N","Y",0,341973,2013840,50908.5
"547",0,"Cash loans","F","N","Y",0,135000,1006920,42790.5
"548",0,"Cash loans","F","Y","Y",0,144000,953941.5,31657.5
"549",0,"Cash loans","F","N","N",1,180000,922500,24331.5
"550",0,"Cash loans","F","Y","Y",2,292500,781920,34573.5
"551",0,"Cash loans","M","N","Y",0,171000,512064,25033.5
"552",0,"Cash loans","M","Y","Y",0,180000,9e+05,48955.5
"553",0,"Cash loans","F","N","Y",0,45000,526491,17239.5
"554",0,"Cash loans","F","N","Y",0,117000,247275,17716.5
"555",0,"Cash loans","F","N","Y",1,202500,835380,33259.5
"556",0,"Cash loans","F","Y","Y",0,157500,1047771,37764
"557",0,"Cash loans","M","N","N",0,270000,828000,42408
"558",0,"Cash loans","M","N","N",0,166500,143910,16236
"559",0,"Cash loans","M","N","N",0,355500,675000,49117.5
"560",0,"Cash loans","F","N","N",0,189000,835380,36927
"561",0,"Cash loans","M","Y","N",0,157500,1546020,42511.5
"562",1,"Cash loans","M","N","N",1,225000,450000,30204
"563",0,"Cash loans","F","Y","Y",1,360000,1042560,34587
"564",0,"Cash loans","F","N","N",0,135000,452385,27675
"565",0,"Cash loans","F","N","Y",0,90000,107820,8775
"566",0,"Cash loans","F","N","Y",0,90000,109008,6799.5
"567",0,"Cash loans","F","Y","N",2,135000,640080,29970
"568",0,"Cash loans","M","N","Y",0,162000,202500,10336.5
"569",0,"Cash loans","M","N","Y",1,157500,888840,37494
"570",0,"Cash loans","M","Y","Y",0,90000,270000,28480.5
"571",0,"Cash loans","M","Y","N",0,180000,545040,26509.5
"572",1,"Cash loans","F","N","N",0,31950,508495.5,20839.5
"573",0,"Cash loans","M","Y","Y",0,540000,1249740,64840.5
"574",0,"Cash loans","M","Y","N",1,112500,568800,15133.5
"575",0,"Cash loans","F","N","N",0,112500,657702,19228.5
"576",0,"Cash loans","F","N","Y",0,270000,1241968.5,40194
"577",0,"Cash loans","F","N","Y",0,112500,765000,32539.5
"578",0,"Cash loans","M","N","Y",0,121500,1056447,29182.5
"579",0,"Cash loans","F","N","Y",0,112500,675000,21906
"580",0,"Cash loans","F","Y","N",0,112500,360000,10912.5
"581",0,"Cash loans","F","N","Y",0,247500,717003,23260.5
"582",0,"Cash loans","F","N","N",0,45000,148500,9103.5
"583",0,"Cash loans","F","N","Y",0,180000,450000,21109.5
"584",0,"Cash loans","F","N","N",0,202500,582804,29754
"585",0,"Cash loans","F","N","N",0,157500,1057500,29079
"586",0,"Cash loans","F","N","Y",0,360000,1078200,31522.5
"587",0,"Cash loans","M","N","Y",0,157500,547344,29160
"588",0,"Cash loans","F","Y","N",0,270000,407520,32197.5
"589",0,"Cash loans","F","N","N",0,117000,204858,17653.5
"590",0,"Cash loans","F","N","Y",0,90000,355536,15790.5
"591",0,"Cash loans","M","Y","Y",0,180000,338832,16299
"592",0,"Revolving loans","F","N","Y",0,90000,180000,9000
"593",0,"Cash loans","M","N","Y",0,112500,225000,15165
"594",0,"Cash loans","M","Y","Y",0,112500,332946,18189
"595",0,"Cash loans","M","Y","Y",1,180000,491211,50463
"596",0,"Cash loans","F","N","Y",0,81000,89019,6322.5
"597",0,"Cash loans","F","N","Y",1,90000,1205451,39969
"598",0,"Revolving loans","F","Y","Y",1,180000,405000,20250
"599",0,"Revolving loans","M","Y","Y",0,225000,720000,36000
"600",0,"Revolving loans","F","N","Y",1,67500,202500,10125
"601",0,"Cash loans","M","N","Y",0,171000,1051294.5,30870
"602",0,"Cash loans","M","Y","N",0,180000,2250000,70650
"603",0,"Cash loans","F","Y","Y",0,148500,431122.5,42642
"604",0,"Revolving loans","F","N","N",0,54000,225000,11250
"605",0,"Cash loans","F","Y","Y",1,180000,305221.5,15934.5
"606",0,"Cash loans","M","N","Y",0,135000,295668,10750.5
"607",0,"Cash loans","F","N","Y",2,99000,573628.5,27724.5
"608",0,"Cash loans","F","Y","N",0,112500,512145,27783
"609",0,"Cash loans","M","N","N",0,180000,573628.5,22747.5
"610",0,"Cash loans","M","N","Y",0,337500,450000,36081
"611",0,"Cash loans","F","N","Y",2,216000,878733,25690.5
"612",0,"Cash loans","F","N","Y",0,198000,254700,14751
"613",0,"Cash loans","F","N","Y",0,157500,485640,39069
"614",0,"Cash loans","M","Y","Y",1,180000,178290,21289.5
"615",0,"Cash loans","F","N","N",0,157500,378000,14377.5
"616",0,"Cash loans","F","Y","Y",0,225000,1350000,37255.5
"617",0,"Cash loans","F","N","Y",0,126000,754740,24475.5
"618",1,"Cash loans","F","N","N",0,63000,508495.5,24462
"619",0,"Cash loans","F","N","Y",0,315000,499500,48789
"620",0,"Revolving loans","F","Y","Y",3,166500,405000,20250
"621",0,"Cash loans","M","N","Y",0,148500,148707,14836.5
"622",0,"Cash loans","F","N","N",1,81000,598486.5,19908
"623",0,"Cash loans","M","N","N",0,121500,545040,25407
"624",0,"Cash loans","F","N","Y",0,49500,177903,12510
"625",0,"Cash loans","F","N","N",0,180000,457834.5,22396.5
"626",0,"Cash loans","M","N","Y",0,247500,824823,29353.5
"627",0,"Cash loans","M","Y","Y",0,90000,286704,15682.5
"628",0,"Cash loans","F","N","N",0,121500,612612,24426
"629",1,"Cash loans","M","Y","N",0,112500,521280,28408.5
"630",0,"Cash loans","F","Y","Y",2,112500,180000,15579
"631",0,"Cash loans","F","N","Y",0,202500,9e+05,26316
"632",0,"Cash loans","F","Y","N",1,166500,640080,29970
"633",0,"Revolving loans","F","N","Y",1,45000,135000,6750
"634",1,"Revolving loans","M","Y","Y",0,180000,270000,13500
"635",0,"Cash loans","F","N","Y",0,67500,263686.5,14044.5
"636",0,"Cash loans","F","N","Y",0,40500,284400,13963.5
"637",0,"Cash loans","F","Y","Y",1,81000,397881,31563
"638",0,"Cash loans","F","N","Y",0,121500,1078200,34911
"639",0,"Cash loans","F","N","Y",0,121500,533668.5,25803
"640",0,"Cash loans","F","N","Y",0,45000,254700,14350.5
"641",1,"Cash loans","M","N","N",0,180000,771493.5,31419
"642",0,"Cash loans","M","Y","N",1,202500,697500,39078
"643",0,"Cash loans","F","N","Y",0,112500,227520,12834
"644",0,"Cash loans","M","Y","Y",0,225000,521280,26743.5
"645",0,"Cash loans","M","N","N",0,139500,246357,26662.5
"646",0,"Cash loans","F","Y","Y",2,90000,787500,23157
"647",0,"Revolving loans","M","Y","Y",0,112500,270000,13500
"648",0,"Cash loans","F","N","N",0,112500,467257.5,17743.5
"649",0,"Cash loans","F","Y","Y",0,202500,659610,21406.5
"650",0,"Cash loans","F","N","Y",0,90000,283419,15952.5
"651",0,"Cash loans","F","N","Y",0,135000,1288350,37665
"652",0,"Cash loans","F","N","N",2,135000,755190,36459
"653",0,"Cash loans","M","N","Y",0,135000,728460,44694
"654",0,"Cash loans","F","N","Y",0,265500,781920,42417
"655",0,"Cash loans","F","Y","Y",0,112500,323388,16906.5
"656",0,"Cash loans","F","N","Y",0,157500,640080,24259.5
"657",0,"Cash loans","F","Y","Y",0,225000,1451047.5,53905.5
"658",0,"Cash loans","F","N","Y",1,67500,180000,8059.5
"659",0,"Cash loans","M","Y","Y",1,360000,1300882.5,43123.5
"660",0,"Cash loans","M","N","N",3,202500,727785,20988
"661",0,"Cash loans","F","N","Y",0,112500,143910,14148
"662",1,"Cash loans","M","N","Y",0,126000,495985.5,24255
"663",0,"Cash loans","F","N","Y",0,157500,585000,17235
"664",0,"Cash loans","F","N","Y",0,49500,270000,15075
"665",0,"Cash loans","M","N","Y",1,112500,755190,36459
"666",0,"Cash loans","F","N","Y",0,180000,1125000,32895
"667",0,"Cash loans","M","Y","Y",0,153000,254700,25321.5
"668",0,"Cash loans","F","N","Y",0,135000,1256400,36864
"669",0,"Cash loans","M","N","Y",2,405000,1436850,46480.5
"670",0,"Cash loans","M","N","Y",2,225000,790830,52848
"671",0,"Cash loans","F","N","Y",1,157500,450000,22018.5
"672",0,"Cash loans","M","Y","N",0,157500,517500,15129
"673",0,"Cash loans","F","N","Y",0,144000,490005,26581.5
"674",0,"Cash loans","F","Y","N",0,180000,9e+05,26316
"675",0,"Cash loans","F","N","N",0,135000,835380,35523
"676",0,"Cash loans","F","N","Y",0,225000,953010,51831
"677",0,"Revolving loans","M","N","Y",0,225000,675000,33750
"678",0,"Cash loans","F","N","Y",1,126000,473760,49878
"679",0,"Cash loans","F","N","Y",1,180000,1546020,45202.5
"680",0,"Cash loans","F","Y","Y",0,202500,1546020,42642
"681",0,"Cash loans","F","N","N",0,90000,545040,16524
"682",0,"Cash loans","F","N","Y",1,135000,675000,36616.5
"683",0,"Cash loans","F","Y","N",0,337500,1575000,41679
"684",0,"Cash loans","F","N","Y",0,72000,91647,4675.5
"685",0,"Cash loans","M","N","Y",0,112500,175500,19930.5
"686",0,"Cash loans","F","N","Y",1,112500,157500,10656
"687",1,"Cash loans","F","N","Y",0,135000,521280,23089.5
"688",0,"Cash loans","F","N","Y",0,72000,76410,9198
"689",0,"Cash loans","F","Y","N",0,301500,1224990,32445
"690",0,"Cash loans","F","N","N",0,76500,148140,11704.5
"691",0,"Cash loans","F","Y","N",0,180000,302206.5,15822
"692",0,"Cash loans","F","N","N",1,112500,740700,26734.5
"693",0,"Cash loans","F","N","Y",0,67500,225000,22050
"694",0,"Cash loans","F","Y","Y",0,112500,835380,45445.5
"695",0,"Cash loans","F","N","Y",0,225000,265851,13702.5
"696",1,"Cash loans","M","Y","Y",0,292500,1178217,34578
"697",1,"Cash loans","M","N","Y",2,69750,152820,10341
"698",1,"Cash loans","F","N","N",0,135000,800500.5,34047
"699",0,"Cash loans","F","N","Y",1,49500,315000,18211.5
"700",0,"Cash loans","F","N","N",0,135000,535500,17401.5
"701",0,"Cash loans","F","N","N",3,81000,526491,29529
"702",0,"Cash loans","M","Y","Y",0,88200,247275,17716.5
"703",0,"Cash loans","M","Y","Y",0,270000,701730,72036
"704",0,"Cash loans","M","N","Y",0,180000,9e+05,29875.5
"705",0,"Cash loans","F","N","Y",0,202500,755190,32125.5
"706",0,"Cash loans","F","N","Y",0,112500,755190,36459
"707",0,"Cash loans","F","N","Y",0,117000,284400,10849.5
"708",0,"Cash loans","F","N","Y",0,157500,678996,31594.5
"709",0,"Cash loans","F","N","N",0,81000,148500,13738.5
"710",0,"Cash loans","F","N","Y",0,135000,397881,15129
"711",0,"Revolving loans","F","Y","Y",0,171000,270000,13500
"712",0,"Cash loans","F","N","Y",2,270000,1354500,47209.5
"713",0,"Cash loans","F","Y","Y",1,67500,95940,10462.5
"714",0,"Cash loans","F","N","Y",1,112500,117162,12559.5
"715",0,"Cash loans","F","N","Y",0,180000,531706.5,22657.5
"716",0,"Revolving loans","M","Y","Y",0,180000,180000,9000
"717",0,"Cash loans","F","N","N",0,112500,544491,16047
"718",0,"Cash loans","F","N","Y",0,135000,276277.5,14233.5
"719",0,"Cash loans","F","N","Y",0,90000,1018899,29790
"720",0,"Cash loans","F","N","N",0,180000,9e+05,32458.5
"721",0,"Revolving loans","M","Y","Y",1,202500,270000,13500
"722",0,"Cash loans","F","N","Y",0,202500,808650,26217
"723",1,"Cash loans","F","N","Y",0,157500,888840,32053.5
"724",0,"Cash loans","F","Y","N",0,216000,450000,30573
"725",0,"Cash loans","F","N","Y",0,247500,239850,25317
"726",0,"Cash loans","F","N","Y",1,135000,413235,32778
"727",0,"Cash loans","F","N","Y",0,112500,765261,32553
"728",0,"Cash loans","F","N","Y",0,171000,284400,16456.5
"729",0,"Cash loans","F","Y","Y",2,90000,390960,27931.5
"730",0,"Cash loans","F","N","Y",0,135000,427450.5,16632
"731",0,"Cash loans","F","N","Y",1,76500,152820,15241.5
"732",0,"Cash loans","F","N","Y",0,157500,675000,32602.5
"733",0,"Cash loans","M","N","Y",0,90000,9e+05,46084.5
"734",0,"Cash loans","M","Y","N",0,270000,381528,24970.5
"735",0,"Cash loans","M","Y","Y",0,225000,450000,24543
"736",0,"Cash loans","M","N","Y",0,76500,306306,15768
"737",0,"Cash loans","F","Y","Y",0,135000,136287,6687
"738",0,"Cash loans","F","N","N",0,157500,528633,24624
"739",0,"Revolving loans","M","Y","Y",0,112500,135000,6750
"740",0,"Cash loans","M","N","Y",0,225000,1256400,36733.5
"741",0,"Cash loans","F","N","Y",0,112500,411813,18270
"742",0,"Cash loans","F","Y","Y",0,243000,630000,34308
"743",0,"Cash loans","F","N","Y",0,112500,808650,26217
"744",0,"Cash loans","F","N","Y",1,270000,1125000,33025.5
"745",0,"Cash loans","M","Y","Y",0,54000,269550,13891.5
"746",0,"Cash loans","F","Y","Y",2,112500,808650,26217
"747",0,"Cash loans","M","Y","Y",0,135000,679500,24201
"748",0,"Cash loans","M","Y","Y",0,162000,485640,34668
"749",1,"Cash loans","F","N","N",0,202500,229500,11160
"750",0,"Cash loans","F","N","N",0,157500,272520,21528
"751",0,"Cash loans","F","N","N",1,76500,358344,26203.5
"752",0,"Cash loans","M","N","Y",0,90000,526491,17527.5
"753",0,"Cash loans","M","Y","N",0,180000,1354500,37246.5
"754",0,"Cash loans","F","N","Y",1,202500,285723,23035.5
"755",0,"Cash loans","F","N","Y",1,202500,497520,32521.5
"756",0,"Cash loans","F","N","Y",0,180000,942300,27549
"757",0,"Cash loans","M","Y","Y",0,360000,2301228,69772.5
"758",0,"Cash loans","F","N","N",1,247500,851778,27607.5
"759",0,"Cash loans","F","Y","Y",0,180000,302206.5,13441.5
"760",0,"Cash loans","F","Y","Y",1,130950,640080,31261.5
"761",0,"Revolving loans","M","Y","Y",0,225000,180000,9000
"762",0,"Cash loans","F","Y","Y",0,112500,270000,12987
"763",0,"Cash loans","F","N","Y",1,180000,450000,47880
"764",0,"Cash loans","F","N","N",0,193500,1223010,50472
"765",0,"Cash loans","F","N","N",0,225000,808650,23773.5
"766",0,"Cash loans","M","Y","Y",0,382500,450000,53536.5
"767",0,"Cash loans","F","N","Y",1,315000,1615968,56299.5
"768",0,"Cash loans","F","N","Y",2,135000,1440000,41152.5
"769",0,"Revolving loans","M","Y","Y",1,157500,270000,13500
"770",0,"Cash loans","M","Y","Y",0,225000,942300,30528
"771",0,"Cash loans","F","Y","N",0,72000,143910,14233.5
"772",0,"Cash loans","M","Y","Y",0,9e+05,2695500,71235
"773",0,"Cash loans","F","N","Y",0,90000,135000,4977
"774",0,"Cash loans","F","Y","N",0,121500,479700,51790.5
"775",0,"Cash loans","M","Y","Y",0,180000,526491,19039.5
"776",0,"Cash loans","F","N","Y",1,112500,810000,26257.5
"777",0,"Cash loans","F","N","Y",0,135000,1078200,38200.5
"778",0,"Cash loans","F","N","Y",0,225000,112500,13351.5
"779",0,"Cash loans","F","N","Y",0,135000,302341.5,17487
"780",0,"Cash loans","M","Y","Y",0,99000,814041,23800.5
"781",0,"Cash loans","M","Y","Y",0,85500,450000,30204
"782",0,"Cash loans","F","Y","N",0,171000,1762110,51651
"783",1,"Cash loans","F","N","N",0,67500,444420,19705.5
"784",0,"Cash loans","M","Y","Y",4,225000,943902,65826
"785",0,"Cash loans","F","N","Y",1,103500,358443,13639.5
"786",0,"Cash loans","F","N","Y",0,157500,598486.5,21627
"787",0,"Revolving loans","M","Y","Y",0,135000,270000,13500
"788",0,"Cash loans","F","N","Y",0,99000,495216,23953.5
"789",0,"Cash loans","F","N","Y",0,135000,545040,39627
"790",0,"Cash loans","F","N","Y",1,202500,808650,26217
"791",0,"Cash loans","F","N","N",0,90000,945000,37606.5
"792",0,"Cash loans","F","N","N",0,180000,225000,15219
"793",0,"Revolving loans","F","Y","Y",1,157500,540000,27000
"794",0,"Revolving loans","F","Y","N",0,135000,270000,13500
"795",0,"Cash loans","M","Y","N",0,225000,239850,25960.5
"796",0,"Cash loans","M","N","Y",0,157500,1125000,32895
"797",0,"Cash loans","M","Y","Y",0,247500,1423647,75978
"798",0,"Cash loans","M","N","N",0,270000,473760,51021
"799",0,"Cash loans","F","Y","N",2,112500,225000,17775
"800",0,"Cash loans","F","N","Y",1,130500,911668.5,32877
"801",0,"Revolving loans","F","N","N",0,180000,270000,13500
"802",0,"Cash loans","F","N","Y",0,90000,536917.5,17275.5
"803",0,"Cash loans","F","N","Y",2,135000,152820,11205
"804",0,"Cash loans","M","Y","Y",1,355050,9e+05,57519
"805",0,"Cash loans","M","N","Y",0,135000,229500,12145.5
"806",0,"Revolving loans","F","Y","N",0,99000,135000,6750
"807",0,"Cash loans","F","N","N",0,108000,450000,21109.5
"808",0,"Cash loans","M","N","N",0,135000,728460,37134
"809",0,"Cash loans","F","N","Y",1,76500,823500,29709
"810",0,"Cash loans","F","Y","Y",0,180000,1268181,34137
"811",0,"Revolving loans","M","Y","Y",0,90000,180000,9000
"812",0,"Cash loans","M","Y","Y",0,202500,252531,30100.5
"813",1,"Cash loans","F","Y","N",0,225000,510853.5,34686
"814",0,"Cash loans","F","N","Y",0,135000,1230565.5,40666.5
"815",0,"Cash loans","F","Y","Y",3,112500,1288350,37800
"816",0,"Cash loans","F","N","Y",0,112500,279000,10647
"817",0,"Cash loans","F","N","N",0,67500,675000,24799.5
"818",0,"Revolving loans","F","N","Y",0,112500,337500,16875
"819",0,"Cash loans","M","Y","Y",1,540000,1174005,81706.5
"820",0,"Cash loans","F","N","Y",0,166500,1575000,58500
"821",0,"Cash loans","F","N","Y",0,270000,1755000,71478
"822",0,"Cash loans","M","N","Y",1,351000,675000,49117.5
"823",1,"Cash loans","M","N","N",0,157500,169614,8788.5
"824",0,"Cash loans","M","N","Y",0,180000,790830,62613
"825",0,"Cash loans","F","N","N",0,157500,296280,18256.5
"826",0,"Revolving loans","F","Y","N",2,157500,450000,22500
"827",0,"Cash loans","F","N","Y",0,103500,227520,13189.5
"828",0,"Cash loans","F","Y","Y",0,202500,225000,22383
"829",0,"Cash loans","F","Y","Y",0,202500,1129500,29925
"830",0,"Revolving loans","F","N","Y",0,180000,270000,13500
"831",0,"Cash loans","M","N","Y",0,90000,675000,32602.5
"832",0,"Cash loans","F","N","N",0,180000,652311,19201.5
"833",0,"Cash loans","F","N","Y",0,292500,1125000,44748
"834",0,"Revolving loans","F","Y","Y",1,247500,450000,22500
"835",1,"Revolving loans","F","N","Y",0,112500,135000,6750
"836",1,"Cash loans","F","N","Y",0,78750,675000,20538
"837",0,"Cash loans","F","N","Y",0,112500,945000,27630
"838",0,"Cash loans","M","Y","N",0,225000,364896,22180.5
"839",0,"Cash loans","F","N","Y",1,90000,360000,13702.5
"840",0,"Cash loans","F","N","Y",0,396000,1343601,51304.5
"841",0,"Cash loans","F","N","Y",0,450000,1029204,102451.5
"842",0,"Cash loans","F","N","N",0,36000,276277.5,10368
"843",0,"Cash loans","M","Y","Y",0,265500,152820,17370
"844",0,"Cash loans","M","N","N",0,211500,1520253,44451
"845",0,"Cash loans","F","N","Y",0,360000,1540588.5,40770
"846",0,"Cash loans","M","Y","N",2,270000,450000,27193.5
"847",0,"Cash loans","F","N","Y",0,202500,225000,12694.5
"848",0,"Cash loans","F","N","N",2,112500,501435,24385.5
"849",0,"Cash loans","F","N","N",0,90000,521280,26743.5
"850",0,"Cash loans","M","Y","Y",2,315000,508495.5,24592.5
"851",0,"Revolving loans","M","Y","Y",1,810000,810000,40500
"852",0,"Cash loans","F","N","N",2,135000,1354500,47079
"853",0,"Cash loans","F","N","Y",0,180000,828000,32836.5
"854",0,"Cash loans","F","N","Y",0,135000,851778,25033.5
"855",0,"Revolving loans","F","N","Y",0,135000,405000,20250
"856",0,"Cash loans","F","N","Y",0,99000,206271,20223
"857",0,"Revolving loans","F","N","Y",1,157500,450000,22500
"858",0,"Cash loans","M","Y","N",2,202500,545040,35617.5
"859",0,"Cash loans","F","Y","N",1,90000,755190,36328.5
"860",0,"Cash loans","F","N","Y",2,45000,137538,13734
"861",0,"Cash loans","F","N","Y",0,315000,697500,37291.5
"862",0,"Cash loans","F","Y","Y",1,76500,622413,27544.5
"863",0,"Revolving loans","F","N","N",0,94500,292500,14625
"864",0,"Cash loans","F","N","Y",0,67500,365175,17154
"865",0,"Cash loans","M","Y","Y",0,135000,112500,6457.5
"866",0,"Cash loans","M","Y","Y",0,225000,225000,14508
"867",0,"Cash loans","F","N","Y",1,225000,9e+05,38133
"868",0,"Cash loans","M","N","Y",3,157500,1056447,31018.5
"869",0,"Cash loans","F","N","Y",0,135000,647046,21001.5
"870",0,"Cash loans","F","N","N",0,225000,1223010,48631.5
"871",1,"Cash loans","M","N","N",0,180000,521280,35392.5
"872",1,"Cash loans","F","Y","N",0,225000,568800,15772.5
"873",0,"Cash loans","F","N","Y",1,153000,2410380,89455.5
"874",0,"Cash loans","F","N","Y",0,144000,254700,16582.5
"875",0,"Cash loans","M","Y","N",0,244350,2925000,72364.5
"876",0,"Cash loans","M","N","N",0,135000,555273,15399
"877",0,"Cash loans","F","N","Y",0,189000,454500,44275.5
"878",0,"Cash loans","M","N","Y",0,225000,1467612,54517.5
"879",0,"Revolving loans","M","Y","Y",0,450000,9e+05,45000
